Godina,Izvođač,Naziv_pesme,Žanr,Akustičnost,Plesozovnost,Instrumentalnost,Glasnoća,Valentnost,Energičnost,Muzička_dekada
1959,shirley bassey,i've got you under my skin,pop,0.928714788,0.316581826,1.51e-06,0.721508602,0.138499588,0.314292899,1950s
1959,neil sedaka,walk with me,pop,0.808232739,0.499620925,0.0,0.717047407,0.773289365,0.436418835,1950s
1959,neil sedaka,as long as i live,pop,0.7530118,0.512617784,0.0,0.758095531,0.843363561,0.547533416,1950s
1959,neil sedaka,the same old fool,pop,0.425702235,0.488790209,0.0,0.660744045,0.648598516,0.275252641,1950s
1959,jackie wilson,love is all,pop,0.878513934,0.515866999,1.23e-05,0.642283927,0.261129431,0.306284641,1950s
1959,ghantasala,shiva shankari shivananda,pop,0.986947778,0.313332611,0.259109312,0.711688844,0.726916735,0.718709934,1950s
1959,lloyd price,i wish your picture was you,pop,0.611445393,0.468211849,0.007692308,0.689203395,0.70012366,0.530515868,1950s
1959,johnny mathis,stairway to the sea (scalinatella),pop,0.712851117,0.225603812,0.0,0.699535933,0.428070899,0.5004849,1950s
1959,johnny mathis,embraceable you,pop,0.983935727,0.18336402,0.088663968,0.480911725,0.071929101,0.136109156,1950s
1959,johnny mathis,let's love,pop,0.76003992,0.307917253,0.0,0.626080045,0.495053586,0.546532384,1950s
1959,tony dallara,oceano,pop,0.845381371,0.267843604,0.006791498,0.618516524,0.269373454,0.321300125,1950s
1959,rania,منك بخاف,pop,0.649598042,0.663164735,3.06e-05,0.652385714,0.851607585,0.691682063,1950s
1959,ira ironstrings,let it snow! let it snow! let it snow!,pop,0.319276425,0.37398462,0.929149798,0.516832039,0.958779885,0.405386835,1950s
1959,brenda lee,back in your own back yard,pop,0.712851117,0.653417091,0.0,0.67146117,0.667147568,0.317295996,1950s
1959,johnny mathis,you better go now,pop,0.785140347,0.159536445,5.73e-05,0.597697613,0.154987634,0.318297028,1950s
1959,johnny mathis,i'm just a boy in love,pop,0.988955812,0.297086537,0.140688259,0.467656334,0.240519373,0.150123607,1950s
1959,johnny mathis,secret love,pop,0.848393422,0.080472219,4.1e-06,0.61592698,0.201360264,0.378358964,1950s
1959,johnny mathis,where are you?,pop,0.874497866,0.172533304,3.83e-05,0.641207087,0.135408079,0.353333157,1950s
1959,johnny mathis,faithfully,pop,0.849397439,0.075056861,0.0,0.623823808,0.130255565,0.374354835,1950s
1959,connie francis,have yourself a merry little christmas,pop,0.706827015,0.180114806,5.53e-06,0.498192447,0.156018137,0.110082317,1950s
1959,connie francis,i'll be home for christmas,pop,0.80120462,0.241849886,5.87e-05,0.542855678,0.144682605,0.117089543,1950s
1959,lavern baker,"touch me, lord jesus",pop,0.792168466,0.489873281,0.0,0.512345204,0.521846661,0.265242318,1950s
1959,jackie wilson,happiness,pop,0.631525734,0.505036283,0.0,0.73699459,0.908285243,0.784778063,1950s
1959,jackie wilson,"only you, only me",pop,0.833333166,0.128127369,1.3e-06,0.710560726,0.253915911,0.480464255,1950s
1959,jackie wilson,it's all a part of love,pop,0.77710821,0.486624066,0.0,0.75812117,0.538334707,0.362342448,1950s
1959,the brothers four,superman,pop,0.650602059,0.584100509,0.0,0.549855139,0.867065128,0.41639819,1950s
1959,the brothers four,angelique-o,pop,0.848393422,0.505036283,0.0,0.502935672,0.542456719,0.312290834,1950s
1959,the brothers four,the damsel's lament (i never will marry),pop,0.726907356,0.509368569,0.0,0.516652565,0.516694147,0.258235092,1950s
1959,johnny mathis,i'll be easy to find,pop,0.828313081,0.150871873,0.0,0.636412584,0.098309975,0.317295996,1950s
1959,the platters,prisoner of love,pop,0.951807181,0.160619517,0.000436235,0.597313027,0.248763397,0.229205156,1950s
1959,the platters,if i didn't care,pop,0.923694703,0.434636629,8.05e-06,0.616849986,0.251854905,0.277254705,1950s
1959,the flamingos,as time goes by,pop,0.865461712,0.185530164,0.0,0.509422352,0.244641385,0.197172124,1950s
1959,johnny mathis,when i fall in love,pop,0.987951795,0.296003466,0.053947368,0.473476399,0.118920033,0.146119478,1950s
1959,the platters,i'll never smile again,pop,0.97590359,0.132459656,0.022267206,0.563213086,0.182811212,0.176150446,1950s
1959,connie francis,mama,pop,0.903614361,0.226686884,0.0001083,0.626541548,0.091096455,0.208183479,1950s
1959,ritchie valens,rockin' all night,pop,0.846385388,0.526697715,0.001578947,0.69881804,0.770197857,0.747739869,1950s
1959,dion & the belmonts,i got the blues,pop,0.758031886,0.522365428,0.0,0.791323744,0.547609233,0.627615998,1950s
1959,bobby darin,through a long and sleepless night,pop,0.611445393,0.214773097,0.043724696,0.273081558,0.135408079,0.06643731,1950s
1959,ricky nelson,sweeter than you,pop,0.765060005,0.355572403,2.38e-05,0.521293234,0.186933223,0.162135995,1950s
1959,dion & the belmonts,no one knows,pop,0.829317098,0.370735406,0.004868421,0.693844063,0.143652102,0.316294963,1950s
1959,connie francis,non dimenticar,pop,0.807228722,0.272175891,4.19e-06,0.584390944,0.161170651,0.136109156,1950s
1959,the byrds,turn! turn! turn! (to everything there is a season),pop,0.117468993,0.437885844,3.41e-06,0.654231726,0.758862325,0.746738837,1950s
1959,simon & garfunkel,mrs. robinson,pop,0.783132312,0.586266652,2.09e-05,0.531882163,0.812448475,0.426408512,1950s
1959,the brothers four,yellow bird,pop,0.787148381,0.354489332,0.0,0.497936056,0.463107997,0.258235092,1950s
1959,ritchie valens,stay beside me,pop,0.710843083,0.458464204,0.0,0.514421968,0.494023083,0.192166963,1950s
1959,dion & the belmonts,just you,pop,0.817268893,0.409725983,0.0,0.693767146,0.420857378,0.401382706,1950s
1959,neil sedaka,you mean everything to me,pop,0.525099925,0.338243258,0.0,0.714201472,0.675391591,0.429411609,1950s
1959,fats domino,i'm walkin',pop,0.613453427,0.637171017,0.056680162,0.706279004,0.977328937,0.890887483,1950s
1959,jackie wilson,lonely teardrops,pop,0.407629927,0.500703997,0.0,0.686177986,0.844394064,0.47846219,1950s
1959,neil sedaka,oh! carol,pop,0.632529752,0.721650601,3.6e-05,0.831295029,0.970115416,0.73472645,1950s
1959,ricky nelson,lonesome town,pop,0.809236756,0.484457923,6.13e-05,0.59208266,0.284830998,0.184158704,1950s
1959,fats domino,blueberry hill,pop,0.742971629,0.462796491,0.000238866,0.665461631,0.829967024,0.499483868,1950s
1959,fats domino,ain't that a shame,pop,0.77008009,0.459547276,7.69e-05,0.69448504,0.94641385,0.501485932,1950s
1959,the platters,smoke gets in your eyes,pop,0.923694703,0.153038016,2.07e-06,0.628208087,0.269373454,0.295273286,1950s
1959,dion & the belmonts,a teenager in love,pop,0.673694452,0.534279216,0.0,0.680306643,0.613561418,0.377357931,1950s
1959,ritchie valens,we belong together,pop,0.875501883,0.673995451,0.000168016,0.562700305,0.767106348,0.247223737,1950s
1959,connie francis,winter wonderland,pop,0.639557871,0.479042565,1.41e-06,0.613875856,0.359027205,0.220195866,1950s
1959,ritchie valens,paddiwack song,pop,0.841365303,0.518033142,1.66e-06,0.718611389,0.881492168,0.914912258,1950s
1959,esquivel!,boulevard of broken dreams,pop,0.821284961,0.762807322,0.00805668,0.704381714,0.821723001,0.60659432,1950s
1959,ricky nelson,it's late,pop,0.790160432,0.59818044,0.0,0.706022614,0.866034625,0.789783224,1950s
1959,bobby darin,i'll remember april,pop,0.820280944,0.403227553,0.0,0.570315104,0.598103875,0.336315609,1950s
1959,ritchie valens,my darling is gone,pop,0.97590359,0.287338893,0.000168016,0.55526498,0.15704864,0.062633388,1950s
1959,the flamingos,"music, maestro, please!",pop,0.807228722,0.240766815,0.0,0.603927903,0.2858615,0.323302189,1950s
1959,dion & the belmonts,that's my desire,pop,0.700802912,0.382649193,0.0,0.765248827,0.281739489,0.390371351,1950s
1959,the clovers,fool fool fool,pop,0.647590008,0.495288639,0.0,0.538599595,0.752679308,0.08255393,1950s
1959,the clovers,all about you,pop,0.716867186,0.825625474,0.0,0.627618388,0.924773289,0.485469416,1950s
1959,harry belafonte,the marching saints,pop,0.705822998,0.473627207,0.0,0.57449427,0.570280297,0.423405416,1950s
1959,neil sedaka,i must be dreaming,pop,0.584336932,0.416224412,0.0,0.720021537,0.548639736,0.472455997,1950s
1959,ricky nelson,one minute to one,pop,0.645581973,0.599263511,0.0,0.629566956,0.957749382,0.528513803,1950s
1959,connie francis,you alone,pop,0.827309064,0.187696307,2.66e-05,0.626259518,0.159109646,0.187161801,1950s
1959,esquivel!,all of me,pop,0.773092142,0.540777645,1.71e-05,0.689716176,0.751648805,0.599587094,1950s
1959,the platters,love in bloom,pop,0.960843334,0.310083397,0.002601215,0.547239956,0.170445177,0.184158704,1950s
1959,neil sedaka,all i need is you,pop,0.645581973,0.490956352,0.0,0.794092762,0.64653751,0.570557159,1950s
1959,johnny mathis,tonight,pop,0.773092142,0.223437669,3.09e-05,0.662000359,0.283800495,0.437419867,1950s
1959,johnny mathis,call me,pop,0.757027869,0.249431387,0.0,0.660487655,0.384789777,0.494478706,1950s
1959,neil sedaka,run samson run,pop,0.576304795,0.535362287,0.0,0.713816886,0.950535862,0.601589159,1950s
1959,ricky nelson,half breed,pop,0.61947753,0.711902957,0.0,0.585416506,0.805234955,0.343322835,1950s
1959,connie francis,i have but one heart,pop,0.929718805,0.138958085,0.000319838,0.552495962,0.055441055,0.12910193,1950s
1959,brenda lee,baby face,pop,0.611445393,0.69349074,0.0,0.674460939,0.921681781,0.697688256,1950s
1959,the brothers four,sama kama wacky brown,pop,0.7530118,0.440051987,0.0,0.582698767,0.968054411,0.616604643,1950s
1959,simon & garfunkel,the sound of silence,pop,0.219878735,0.392396837,1.39e-05,0.555547009,0.518755153,0.355335222,1950s
1959,neil sedaka,one way ticket,pop,0.540160181,0.609011156,0.0,0.761531164,0.913437758,0.759752257,1950s
1959,dion & the belmonts,don't pity me,pop,0.763051971,0.395646052,1.64e-05,0.730866856,0.348722176,0.418400254,1950s
1959,harry belafonte,swing low,pop,0.951807181,0.156287231,0.0,0.504627849,0.016694147,0.260237157,1950s
1959,neil sedaka,another sleepless night,pop,0.61947753,0.398895267,0.0,0.777658129,0.776380874,0.652641804,1950s
1959,bobby darin,it ain't necessarily so,pop,0.947791112,0.633921802,0.0,0.418634464,0.380667766,0.078249491,1950s
1959,johnny mathis,stranger in paradise,pop,0.8353412,0.181197877,2.29e-06,0.622875163,0.151896125,0.366346577,1950s
1959,bobby darin,that's the way love is,pop,0.642569922,0.563522149,0.0,0.867471733,0.696001649,0.587574707,1950s
1959,johnny mathis,a ride on a rainbow,pop,0.833333166,0.197443951,1.39e-06,0.608696767,0.131286068,0.339318705,1950s
1959,johnny mathis,someone,pop,0.769076073,0.202859309,1.39e-06,0.653642028,0.151896125,0.317295996,1950s
1959,"blood, sweat & tears",you've made me so very happy,pop,0.296184032,0.358821618,0.0,0.647719406,0.486809563,0.496480771,1950s
1959,jackie wilson,someone to need me (as i need you),pop,0.739959578,0.506119354,0.0,0.712099069,0.77844188,0.486470448,1950s
1959,ricky nelson,i can't help it (if i'm still in love with you),pop,0.494979413,0.694573811,0.015991903,0.687075353,0.674361088,0.44743019,1950s
1959,ricky nelson,it's all in the game,pop,0.073894653,0.356655475,4.22e-06,0.576417199,0.386850783,0.230206189,1950s
1960,jerry lee lewis,your cheating heart,pop,0.599397188,0.497454782,2.62e-06,0.613363075,0.779472383,0.691682063,1960s
1960,sam cooke,the japanese farewell song,pop,0.831325132,0.382649193,0.0,0.618721637,0.537304204,0.28826606,1960s
1960,the brothers four,i am a roving gambler,pop,0.486947276,0.492039424,0.0,0.551214009,0.964962902,0.423405416,1960s
1960,bobby darin,christmas auld land syne,pop,0.901606327,0.229936099,0.0,0.610953004,0.320898599,0.313291867,1960s
1960,miriam makeba,"lakutshn, ilanga",pop,0.943775044,0.35340626,0.0,0.443042843,0.338417148,0.046216458,1960s
1960,the everly brothers,"oh, true love",pop,0.414658047,0.356655475,1.28e-06,0.61918314,0.844394064,0.636625288,1960s
1960,the everly brothers,you thrill me (through and through),pop,0.596385137,0.411892126,1.17e-06,0.589570033,0.649629019,0.471454964,1960s
1960,fats domino,three nights a week,pop,0.456826764,0.546193003,1.37e-05,0.572648258,0.772258862,0.295273286,1960s
1960,patti page,with my eyes wide open i'm dreaming,pop,0.884538037,0.527780786,0.0,0.546368228,0.254946414,0.081552897,1960s
1960,fats domino,don't come knockin',pop,0.308232237,0.572186722,0.000837045,0.60751737,0.967023908,0.409390964,1960s
1960,brook benton,september song,pop,0.940762993,0.222354598,2.63e-05,0.529779761,0.262159934,0.187161801,1960s
1960,the flamingos,you belong to my heart,pop,0.748995732,0.425972057,0.0,0.648283465,0.761953833,0.599587094,1960s
1960,harry belafonte,a hole in the bucket,pop,0.827309064,0.444384274,0.0,0.364228393,0.875309151,0.118090575,1960s
1960,sam cooke,sweet leilani,pop,0.800200603,0.292754251,2.13e-05,0.634771684,0.355935697,0.39437548,1960s
1960,the everly brothers,memories are made of this,pop,0.66064223,0.607928084,0.006973684,0.49647463,0.504328112,0.333312512,1960s
1960,the everly brothers,some sweet day,pop,0.793172483,0.675078523,1.33e-06,0.561367074,0.641384996,0.366346577,1960s
1960,the flamingos,at night,pop,0.690762742,0.229936099,0.0,0.569289542,0.401277824,0.17314735,1960s
1960,bobby darin,guys and dolls,pop,0.620481547,0.484457923,0.0,0.82855165,0.630049464,0.559545804,1960s
1960,jackie wilson,"a woman, a lover, a friend",pop,0.780120261,0.392396837,3.01e-05,0.673204625,0.733099753,0.402383738,1960s
1960,the brothers four,"theme from ""la fayette""",pop,0.914658549,0.42163977,0.003299595,0.312360588,0.381698269,0.049820175,1960s
1960,connie francis,summertime in venice,pop,0.947791112,0.248348316,0.000116397,0.57908366,0.146743611,0.242218576,1960s
1960,the flamingos,tell me how long,pop,0.891566156,0.566771364,1.08e-05,0.569392098,0.72485573,0.348327996,1960s
1960,the moody blues,steal your heart away,pop,0.48895531,0.438968916,0.0,0.742917211,0.722794724,0.651640772,1960s
1960,the flamingos,when i fall in love,pop,0.627509666,0.207191595,0.0,0.616875625,0.320898599,0.254230963,1960s
1960,miriam makeba,one more dance,pop,0.847389405,0.592765082,0.0,0.473886624,0.5713108,0.102074059,1960s
1960,the flamingos,tenderly,pop,0.809236756,0.149788801,0.0,0.680434838,0.269373454,0.307285673,1960s
1960,fats domino,it's the talk of the town,pop,0.589357017,0.500703997,0.0,0.48265518,0.565127782,0.183157672,1960s
1960,brenda lee,blueberry hill,pop,0.556224454,0.697823026,0.0,0.738173987,0.795960429,0.566553029,1960s
1960,brenda lee,teach me tonight,pop,0.53714813,0.539694574,1.86e-06,0.708765992,0.41776587,0.436418835,1960s
1960,the platters,moonlight on the colorado,pop,0.767068039,0.221271526,0.0,0.6424634,0.3930338,0.277254705,1960s
1960,johnny mathis,don't blame me,pop,0.906626412,0.084804506,2.52e-05,0.676486424,0.129225062,0.376356899,1960s
1960,mohammed rafi,saathi na koi manzil,pop,0.969879488,0.430304343,0.467611336,0.510499192,0.384789777,0.21318864,1960s
1960,ike & tina turner,i had a notion,pop,0.759035903,0.56460522,0.000798583,0.702125478,0.565127782,0.462445674,1960s
1960,si zentner,little jazz,pop,0.393573688,0.468211849,0.050809717,0.580673282,0.633140973,0.307285673,1960s
1960,neil sedaka,circulate,pop,0.282127793,0.376150764,0.0,0.779016999,0.688788129,0.620608772,1960s
1960,neil sedaka,sweet little you,pop,0.414658047,0.589515867,0.0,0.781734738,0.965993405,0.873869935,1960s
1960,neil sedaka,king of clowns,pop,0.623493598,0.454131918,0.0,0.807476348,0.971145919,0.677667611,1960s
1960,neil sedaka,look inside your heart,pop,0.147589506,0.519116214,0.0,0.772863626,0.962901896,0.788782192,1960s
1960,bobby darin,somebody to love,pop,0.44779061,0.489873281,2.42e-06,0.673127708,0.904163232,0.733725418,1960s
1960,neil sedaka,smile,pop,0.720883254,0.091302935,0.00020749,0.738994436,0.130255565,0.463446706,1960s
1960,annette funicello,lonely guitar,pop,0.766064022,0.338243258,0.000440283,0.592928749,0.51772465,0.275252641,1960s
1960,fats domino,you always hurt the one you love,pop,0.4648589,0.4281382,0.132591093,0.622593134,0.73928277,0.330309415,1960s
1960,ike & tina turner,chances are,pop,0.709839066,0.679410809,0.005870445,0.702792093,0.694971146,0.465448771,1960s
1960,ike & tina turner,sleepless,pop,0.940762993,0.481208708,0.0,0.712970797,0.279678483,0.371351738,1960s
1960,annette funicello,i love you,pop,0.390561637,0.638254089,5.63e-06,0.545624696,0.733099753,0.571558191,1960s
1960,frankie avalon,bobby sox to stockings,pop,0.832329149,0.57110365,4.2e-06,0.66494885,0.608408904,0.470453932,1960s
1960,eden ahbez,the wanderer,pop,0.991967863,0.484457923,0.12854251,0.441991642,0.244641385,0.058028639,1960s
1960,sam cooke,(ain't that) good news,pop,0.724899322,0.613343442,0.0,0.635617773,0.950535862,0.550536513,1960s
1960,patti page,changing partners,pop,0.973895556,0.430304343,0.000450405,0.560213317,0.237427865,0.13811122,1960s
1960,sam cooke,good times,pop,0.715863169,0.63933716,0.0,0.688664974,0.862943116,0.618606707,1960s
1960,the everly brothers,always it's you,pop,0.870481798,0.495288639,4.1e-06,0.490193062,0.360057708,0.180154575,1960s
1960,frankie avalon,just ask your heart,pop,0.646585991,0.42163977,3.47e-06,0.628413199,0.957749382,0.486470448,1960s
1960,the everly brothers,so sad (to watch good love go bad),pop,0.648594025,0.5234485,0.0,0.484937056,0.323990107,0.197172124,1960s
1960,sam cooke,keep movin' on,pop,0.640561888,0.369652334,0.0,0.65492398,0.666117065,0.401382706,1960s
1960,the everly brothers,sleepless nights,pop,0.921686668,0.440051987,5.17e-06,0.445504192,0.083882935,0.102074059,1960s
1960,fats domino,walking to new orleans,pop,0.492971378,0.560272934,0.0,0.539625157,0.672300082,0.294272254,1960s
1960,sam cooke,soul,pop,0.945783078,0.518033142,0.000283401,0.432505192,0.487840066,0.348327996,1960s
1960,sam cooke,unchained melody,pop,0.910642481,0.249431387,3.22e-05,0.547650181,0.183841715,0.166140124,1960s
1960,brenda lee,sweet nothin's,pop,0.644577956,0.775804181,0.001052632,0.643694075,0.965993405,0.413395093,1960s
1960,neil sedaka,breaking up is hard to do,pop,0.70180693,0.737896675,0.0,0.774068661,0.970115416,0.799793547,1960s
1960,sam cooke,you send me,pop,0.881525985,0.532113073,0.0,0.646898956,0.395094806,0.291269157,1960s
1960,sam cooke,nothing can change this love,pop,0.543172232,0.309000325,0.0,0.718098608,0.456924979,0.473457029,1960s
1960,the flamingos,mio amore,pop,0.715863169,0.28517275,2.58e-06,0.53467682,0.328112119,0.193167995,1960s
1960,fats domino,my girl josephine,pop,0.40662591,0.772554966,0.012955466,0.556777684,0.959810387,0.368348641,1960s
1960,bobby vee,devil or angel,pop,0.903614361,0.354489332,0.0,0.611901649,0.609439406,0.26624335,1960s
